"query_id","subject_id","identity","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","evalue","bit_score","BLAST_asignation","sample_id","nReads","Lago","Domain_(MIDORI_asignation)","Phylum","Class","Order","Family","Genus","Species","000a","0sample_id","0nReads","0Lago","domain","kingdom","phylum","class","order","family","genus","species"
"c1f85d780c4fff3290ae3f3b3d1d2853a7290a36","gi|1551494926|gb|MH282621.1|","100",29,0,0,161,189,419,447,"0,01","54,7","Aglaophenia prominens voucher MZUCR 2456 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","AL6",45,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",45,"Asososca León","Eukaryota","Metazoa","Cnidaria","Hydrozoa","Leptothecata","Aglaopheniidae","Aglaophenia","Aglaophenia prominens"
"c22032e56928e96ffcb69002071a281120e57a06","gi|1831559056|gb|CP042909.1|","100",32,0,0,121,152,1245234,1245265,"0,000319","60,2","Thermosulfurimonas marina strain SU872 chromosome, complete genome","A2",6,"Apoyo","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",6,"Apoyo","Bacteria","","Thermodesulfobacteriota","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Thermosulfurimonas","Thermosulfurimonas marina"
"c241423983eb8ffc0d2f87a4e98615fb55a7cec8","gi|442769716|ref|NC_020141.1|","100",28,0,0,163,190,6056,6083,"0,036","52,8","Microcaecilia sp. PZ-2009 mitochondrion, complete genome<>Microcaecilia sp. PZ-2009 mitochondrion, complete genome","V016",6,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",6,"Asososca León","Eukaryota","Metazoa","Chordata","Amphibia","Gymnophiona","Siphonopidae","Microcaecilia","Microcaecilia sp. PZ-2009"
"c2aecf3974d248df4aca1dffc31ef8faf4007b82","gi|2664672031|gb|PP236454.1|","96,875",32,0,1,146,177,321,351,"0,036","52,8","Eustrongylides sp. isolate T1 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","AL6",3,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",3,"Asososca León","Eukaryota","Metazoa","Nematoda","Enoplea","Dioctophymatida","Dioctophymatidae","Eustrongylides","Eustrongylides sp."
"c2b3d807da81f4447784663a611ab7689f737d83","gi|2497691078|gb|OQ707026.1|","97,068",307,9,0,1,307,2321,2627,"5,05E-142","518","Neopestalotiopsis cubana mitochondrion, complete genome","V020",16,"Nicaragua","Eukaryota_2759","Ascomycota_4890","Sordariomycetes_147550","Xylariales_37989","Sporocadaceae_1812776",NA,NA,"wat??m","23V020",16,"Nicaragua","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Neopestalotiopsis","Neopestalotiopsis cubana"
"c2b9e9a448477c8f6b78b8c58e70964aaeca6272","gi|1995739300|gb|CP070997.1|","99,681",313,1,0,1,313,1999979,2000291,"1,06E-158","573","Acinetobacter indicus strain LYS68A chromosome, complete genome","V095",447,"Apoyo","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V089",125,"Apoyo","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter indicus"
"c308ac5604f8c08284a14fb596c3b7cc660fdc13","gi|283050937|gb|GU070933.1|","97,115",312,9,0,2,313,378,689,"8,39E-145","527","Invertebrate environmental sample clone B05 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","2F101A",6,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F108A",1182,"Xiloá","Eukaryota","Metazoa","","","","","","invertebrate environmental sample"
"c3120cd8c84f21ad18105fa42214df78189c3e78","gi|1004168524|gb|KR010216.1|","98,077",52,1,0,247,298,582,633,"1,23E-13","91,6","Clarkcomanthus littoralis voucher MNHN:IE-2013-8182 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","AL6",3,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",3,"Asososca León","Eukaryota","Metazoa","Echinodermata","Crinoidea","Comatulida","Comatulidae","Clarkcomanthus","Clarkcomanthus littoralis"
"c3322c3cf3f3aa2622949eac826b378dbcd24f8f","gi|2429848812|gb|CP095872.1|","100",200,0,0,1,200,747107,746908,"8,86E-98","370","Acinetobacter schindleri strain H4-3-C1 chromosome, complete genome","V037",9,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",9,"Xiloá","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter schindleri"
"c33504cafaf729bab150c8e74cc49d5347b6f302","gi|991992486|gb|KT730601.1|","97,436",39,0,1,206,244,559,596,"0,00000765","65,8","Ototyphlonemertes santacruzensis isolate 20_santacruzensis22 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial<>Ototyphlonemertes santacruzensis isolate 20_santacruzensis23 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial<>Ototyphlonemertes santacruzensis isolate 20_santacruzensis26_1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial<>Ototyphlonemertes santacruzensis isolate 20_santacruzensis26_2 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial<>Ototyphlonemertes santacruzensis isolate 20_santacruzensis27 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial<>Ototyphlonemertes santacruzensis isolate 20_santacruzensis28 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","Ma2s",13,"Masaya","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",13,"Masaya","Eukaryota","Metazoa","Nemertea","Enopla","Monostilifera","Ototyphlonemertidae","Ototyphlonemertes","Ototyphlonemertes santacruzensis"
"c3405db0a4fddc1a30dde6e41ad1a19c76fead01","gi|2417187112|emb|OX395149.1|","100",32,0,0,10,41,315,346,"0,000218","60,2","Lasius casevitzi mitochondrial partial COI gene for cytochrome oxidase subunit 1, specimen voucher SS21B945g","AL6",7,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",7,"Asososca León","Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Lasius","Lasius casevitzi"
"c35f4567ac2c9c8d5de5bdb508af6e76e4921553","gi|46937285|emb|AJ639910.1|","99,042",313,3,0,1,313,285,597,"2,3E-155","562","Spatangus multispinus mitochondrial partial coi gene for cytochrome oxidase subunit I","Ni5",10,"Nicaragua","Eukaryota_2759","Echinodermata_7586","Echinoidea_7625","Spatangoida_41317","Spatangidae_271708","Spatangus_72724",NA,"soil","21Ni5",10,"Nicaragua","Eukaryota","Metazoa","Echinodermata","Echinoidea","Spatangoida","Spatangidae","Spatangus","Spatangus multispinus"
"c37a1567c5213aa7d8454956c0bc314a523ec9a6","gi|2215689327|gb|CP094445.1|","99,681",313,1,0,1,313,2068875,2069187,"1,06E-158","573","Acinetobacter junii strain A2-1 chromosome, complete genome","V019",23,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V019",23,"Asososca León","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii"
"c37aa0648a2e586f2186b7f86effb581c5863c14","gi|1881153368|gb|CP057125.1|","98,5",200,3,0,1,200,1776325,1776126,"8,93E-93","353","Citrobacter sp. RHB36-C18 chromosome, complete genome","AL6",38,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",38,"Asososca León","Bacteria","","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter sp. RHB36-C18"
"c37eef65ccbad548eda8225c63213db5182010b0","gi|218138598|gb|FJ501234.1|","96,805",313,10,0,1,313,253,565,"1,09E-143","523","Fusarium coeruleum voucher BBA 644000.1 COI gene, partial sequence; mitochondrial or numt","V089",16,"Apoyo","Eukaryota_2759","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125","Nectriaceae_110618","Fusarium_5506",NA,"wat??m","23V089",16,"Apoyo","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium coeruleum"
"c3813b20a24a9c7f9be1179078c800d1e6530961","gi|2125457295|gb|CP085083.1|","97,468",158,4,0,1,158,2120854,2121011,"9,25E-68","270","Acinetobacter vivianii strain KJ-1 chromosome, complete genome","V037",10,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",10,"Xiloá","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter vivianii"
"c39700e4caada1d3edcd953ce29730a76a754dba","gi|2637151810|gb|OQ075720.1|","100",28,0,0,2,29,320,347,"0,036","52,8","Zygonemertes sp. voucher BON_81_2020 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","V016",7,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",7,"Asososca León","Eukaryota","Metazoa","Nemertea","Enopla","Monostilifera","Amphiporidae","Zygonemertes","Zygonemertes sp."
"c3d6bc4aca6d7530fd077b3a659e45cf9988f9cb","gi|327438058|dbj|AP012157.1|","97,5",240,6,0,1,240,2177470,2177231,"6,5E-110","411","Solibacillus silvestris StLB046 DNA, complete genome","V019",2,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",4,"Xiloá","Bacteria","","Bacillota","Bacilli","Bacillales","Planococcaceae","Solibacillus","Solibacillus silvestris"
"c3fc059d20e1af234069759613912a3d6a16d40a","gi|401880505|gb|JX216820.1|","98,734",316,4,0,1,316,346,661,"2,33E-155","562","Trichocerca stylata voucher ECOCHZ-AG0843 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Trichocerca stylata voucher ECOCHZ-AG0842 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Trichocerca stylata voucher ECOCHZ-AG0841 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Trichocerca stylata voucher ECOCHZ-AG0840 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Trichocerca stylata voucher ECOCHZ-AG0839 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","21F112A",10,"Managua","Eukaryota_2759","Rotifera_10190","Eurotatoria_2816136","Ploima_84394","Trichocercidae_360702","Trichocerca_360703","Trichocerca_stylata_1213222","wat0m","21F112A",10,"Managua","Eukaryota","Metazoa","Rotifera","Eurotatoria","Ploima","Trichocercidae","Trichocerca","Trichocerca stylata"
"c410fa6e1514634d488eb6b50a811018215b94c1","gi|1858625960|gb|MN849864.1|","99,681",313,1,0,1,313,6295,6607,"1,06E-158","573","Homo sapiens isolate PNG91 haplogroup B4a1a1 mitochondrion, complete genome","AL6",64,"Asososca León","Eukaryota_2759","Chordata_7711","Mammalia_40674","Primates_9443","Hominidae_9604","Homo_9605","Homo_sapiens_9606","soil","21AL6",64,"Asososca León","Eukaryota","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"c4233fa9bcb812edbb1e076edc62544de052fea3","gi|288956224|gb|GQ501497.1|","99,051",316,3,0,1,316,6,321,"5E-157","568","Uncultured Thecadinium voucher ES4-34 cytochrome c oxidase subunit I (COI) gene, partial sequence; mitochondrial","V047",9,"Nicaragua","Eukaryota_2759","Dinophyceae_2864","Dinophyceae_2864","Gonyaulacales_40984",NA,NA,NA,"wat?m","23V047",9,"Nicaragua","Eukaryota","","","Dinophyceae","Peridiniales","Thecadiniaceae","Thecadinium","uncultured Thecadinium"
"c428e0371ab098edeccb27a19bda9b1350349d0c","gi|2724824343|gb|PP746557.1|","98,403",313,5,0,1,313,29334,29646,"4,98E-152","551","Choricystis parasitica culture SAG:17.98 mitochondrion, complete genome","Ni5",91,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",91,"Nicaragua","Eukaryota","Viridiplantae","Chlorophyta","Trebouxiophyceae","","","Choricystis","Choricystis parasitica"
"c46043d4ccce6d1dfb25ef92fd41dc88f0e4bbc9","gi|1827996389|gb|MN646770.1|","100",35,0,0,1,35,44,78,"0,00000468","65,8","MAG: Diabrotica undecimpunctata virus 1, complete genome","V095",4,"Apoyo","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",4,"Apoyo","Viruses","","","","","","","Diabrotica undecimpunctata virus 1"
"c4631d9169476a62900fc9ad186c702fcdb10a82","gi|1482328291|gb|MF698690.1|","100",28,0,0,18,45,309,336,"0,036","52,8","Cecidomyiidae sp. BIOUG23916-C09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","V019",16,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V019",16,"Asososca León","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Cecidomyiidae","","Cecidomyiidae sp. BIOUG23916-C09"
"c482542cf460bce32e0c56d3a7e0ff9fead8b33a","gi|1408948302|gb|MH374790.1|","100",30,0,0,22,51,332,361,"0,003","56,5","Asteropontius sp. 2 SVM-2018 isolate 100_14 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","V089",8,"Apoyo","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V089",8,"Apoyo","Eukaryota","Metazoa","Arthropoda","Hexanauplia","Siphonostomatoida","Asterocheridae","Asteropontius","Asteropontius sp. 2 SVM-2018"
"c4adace17d22e6851d4ab2edcf7b587fcb9e17e5","gi|1836167426|ref|NG_068460.1|","99,013",304,3,0,1,304,491,794,"2,24E-150","545","Homo sapiens MT-CO1 pseudogene 11 (MTCO1P11) on chromosome 9","21F108B",2,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F108B",2,"Xiloá","Eukaryota","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"c4c0a8944e1a6db4a97849eaf063c09273b22a6a","gi|2562513912|gb|CP132200.1|","100",233,0,0,1,233,1176485,1176717,"4,82E-116","431","Bacillus thuringiensis strain L1 chromosome, complete genome","V037",9,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",9,"Xiloá","Bacteria","","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thuringiensis"
"c5480dfdccfc0db4c42162d4824b9bfd421224c5","gi|259130812|gb|FJ796606.1|","96,875",32,1,0,47,78,168,199,"0,017","54,7","Prodaticus philippensis voucher UNM:KBMHyph203 cytochrome c oxidase I (COI) gene, partial cds; mitochondrial","Ma2s",3,"Masaya","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",3,"Masaya","Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Dytiscidae","Prodaticus","Prodaticus philippensis"
"c558017df1bf8398bf24e48944985648d432f4c0","gi|2557636725|emb|OY693138.1|","100",39,0,0,167,205,23678,23716,"2,97E-08","73,1","Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite","A2",13,"Apoyo","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",13,"Apoyo","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Severe acute respiratory syndrome-related coronavirus"
"c55d4622b9f8107d0e4461dbba7d8d8a396510bb","gi|189343043|gb|EU770457.1|","97,115",312,9,0,1,312,345,656,"6,49E-146","531","Arctodiaptomus dorsalis voucher ZPLMX543 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","V020",32,"Nicaragua","Eukaryota_2759","Arthropoda_6656","Hexanauplia_72037","Calanoida_6833","Diaptomidae_236535","Arctodiaptomus_251514","Arctodiaptomus_dorsalis_251515","wat??m","23V020",32,"Nicaragua","Eukaryota","Metazoa","Arthropoda","Hexanauplia","Calanoida","Diaptomidae","Arctodiaptomus","Arctodiaptomus dorsalis"
"c571038e4646a381e091ef648a53bd92261bc24b","gi|2735172531|gb|CP155518.1|","97,436",312,8,0,2,313,19140,19451,"1,8E-146","532","Aspergillus citrinoterreus strain CBS138921 mitochondrion, complete genome","V020",152,"Nicaragua","Eukaryota_2759","Ascomycota_4890","Eurotiomycetes_147545","Eurotiales_5042","Aspergillaceae_1131492","Aspergillus_5052",NA,"wat??m","23V020",152,"Nicaragua","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus citrinoterreus"
"c58da7499cf13c0dcb03293528c4c7f2a94668cd","gi|2252558639|gb|ON506894.1|","99,367",316,2,0,1,316,1,316,"1,07E-158","573","Rotifera environmental sample clone ZOOP0001379 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","21F114A",252,"Masaya","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",499,"Managua","Eukaryota","Metazoa","Rotifera","","","","","Rotifera environmental sample"
"c59e8eef4261e4818f24ce8e3c2db243690669ec","gi|2165834294|emb|OV196000.1|","100",39,0,0,6,44,98,136,"2,97E-08","73,1","Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1","Ma2s",2,"Masaya","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",2,"Masaya","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Severe acute respiratory syndrome-related coronavirus"
"c5bf0ca00a7fbccb51d542d429e72222566086de","gi|2245353792|gb|ON605236.1|","100",29,0,0,248,276,608,636,"0,017","54,7","Sannina uroceriformis isolate BT44 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","Ni5",28,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",28,"Nicaragua","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sesiidae","Sannina","Sannina uroceriformis"
"c5ed2c21843d97ee61ec49152166ac23ae653b1c","gi|157365984|gb|EF434609.1|","99,681",313,1,0,1,313,87,399,"1,06E-158","573","Durinskia baltica cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial","21F114A",2219,"Masaya","Eukaryota_2759","Dinophyceae_2864","Dinophyceae_2864","Peridiniales_2910","Kryptoperidiniaceae_2137591","Durinskia_400754","Durinskia_baltica_400756","wat??m","23V016",826,"Asososca León","Eukaryota","","","Dinophyceae","Peridiniales","Kryptoperidiniaceae","Durinskia","Durinskia baltica"
"c63c21516ee5cf07c9b41ac285d2d95bd734e129","gi|1240685907|dbj|AB330541.1|","96,97",33,1,0,281,313,598,630,"0,005","56,5","Eodiaptomus japonicus mitochondrial COX1 gene for cytochrome oxidase subunit I, partial cds, isolate: E06","21F111A",31,"Masaya","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F111A",31,"Masaya","Eukaryota","Metazoa","Arthropoda","Hexanauplia","Calanoida","Diaptomidae","Eodiaptomus","Eodiaptomus japonicus"
"c641f953854385bc88634d3265a9a15eae37acc5","gi|2564702523|gb|OR062369.1|","96,364",275,10,0,2,276,352,626,"1,41E-122","453","Copromyxa flindersi strain KI4.1.H5.3 cytochrome c oxidase subunit 1 gene, partial cds; mitochondrial","V016",4,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",4,"Asososca León","Eukaryota","","Tubulinea","Elardia","Euamoebida","","Copromyxa","Copromyxa flindersi"
"c66217bdb8eafcb683ecba906f73bdafe58eb6e1","gi|1168054551|gb|KY555145.1|","100",40,0,0,8,47,150504,150543,"8,35E-09","75","Caulobacter phage Ccr29, complete genome","V020",120,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",120,"Nicaragua","Viruses","Heunggongvirae","Uroviricota","Caudoviricetes","","","Shapirovirus","Caulobacter phage Ccr29"
"c6a1a7291ae79abe3f031452f63bddb34742e8c5","gi|1591622497|gb|MK431160.1|","100",31,0,0,150,180,497,527,"0,001","58,4","Xenidae sp. EuAm23 cytochrome oxidase subunit I gene, partial cds; mitochondrial<>Xenidae sp. EuAm24 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","21F112A",91,"Managua","Eukaryota_2759","Chlorophyta_3041","Chlorophyceae_3166","Chlamydomonadales_3042",NA,NA,NA,"wat5m","21F107B",6,"Managua","Eukaryota","Metazoa","Arthropoda","Insecta","Strepsiptera","Xenidae","","Xenidae sp. EuAm23"
"c70875d3d3044eb5fc2b2ddb30c04f0439578528","gi|2720222578|gb|CP131867.1|","97,872",141,3,0,1,141,306355,306495,"6,39E-60","244","Acinetobacter pittii strain 2012N08-034 chromosome, complete genome","V095",14,"Apoyo","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",14,"Apoyo","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter pittii"
"c71c6ad9dac4551e2453ff3714d50b4a43b4095b","gi|1519156423|gb|MG496242.1|","100",313,0,0,1,313,336,648,"2,29E-160","579","Cribroheros rostratus voucher stri-13826 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","21F112A",57,"Managua","Eukaryota_2759","Chordata_7711","Actinopteri_186623","Cichliformes_1489911","Cichlidae_8113","Cribroheros_1830338","Cribroheros_rostratus_64102","wat0m","21F112B",193,"Managua","Eukaryota","Metazoa","Chordata","Actinopteri","Cichliformes","Cichlidae","Cribroheros","Cribroheros rostratus"
"c734190d1d5e9f7b98c4dbcabf5eabcc59beb744","gi|1374488886|dbj|LC318557.1|","99,359",312,2,0,2,313,349,660,"1,78E-156","566","Botryochytrium radiatum mitochondrial COX1 gene for cytochrome c oxidase subunit 1, partial cds, strain: SEK353","Xi",3,"Xiloá","Eukaryota_2759","Bigyra_2683628","Bigyra_2683628","Thraustochytrida_2699528","Thraustochytriaceae_33674","Botryochytrium_463361","Botryochytrium_radiatum_463362","soil","21Xi",3,"Xiloá","Eukaryota","","","Bigyra","Thraustochytrida","Thraustochytriaceae","Botryochytrium","Botryochytrium radiatum"
"c749e516ec543efed989e67057524beb033cc438","gi|2179308879|gb|CP090864.1|","99,026",308,3,0,1,308,1812721,1813028,"1,36E-152","553","Acinetobacter sp. SCLZS86 chromosome, complete genome","V037",5,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",5,"Xiloá","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter sp. SCLZS86"
"c75dc4d277a93db2472b55571410ae8eba6576f7","gi|512764449|gb|KC869422.1|","100",313,0,0,1,313,345,657,"2,29E-160","579","Suberites pagurorum cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","AL6",255,"Asososca León","Eukaryota_2759","Porifera_6040","Demospongiae_6042","Suberitida_1779162","Suberitidae_55660","Suberites_55566",NA,"soil","21Ni5",451,"Nicaragua","Eukaryota","Metazoa","Porifera","Demospongiae","Suberitida","Suberitidae","Suberites","Suberites pagurorum"
